Time (h),Aeration rate(Fg:L/h),Agitator RPM(RPM:RPM),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Heating water flow rate(Fh:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Dumped broth flow(Fremoved:L/h),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),Vessel Volume(V:L),Vessel Weight(Wt:Kg),Temperature(T:K),Generated heat(Q:kJ),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),PAA concentration offline(PAA_offline:PAA (g L^{-1})),Oil flow(Foil:L/hr),NH_3 concentration off-line(NH3_offline:NH3 (g L^{-1})),Oxygen Uptake Rate(OUR:(g min^{-1})),Oxygen in percent in off-gas(O2:O2  (%)),Offline Penicillin concentration(P_offline:P(g L^{-1})),Offline Biomass concentratio(X_offline:X(g L^{-1})),Carbon evolution rate(CER:g/h),Ammonia shots(NH3_shots:kgs),Viscosity(Viscosity_offline:centPoise),Fault reference(Fault_ref:Fault ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref)
25.0,55,100,30,0.0,217.82,528.82,0.65217,0,0.7,0,0.0029663,11.39,0.10669,60027,65413,298.11,566.72,0.85257,0,,35,,0.92607,0.19399,,,0.59567,0,,0,1,6,6
25.2,55,100,30,0.0,198.91,400.69,0.065217,0,0.8,0,0.0029174,12.19,0.12954,60067,65462,297.81,482.57,0.85742,0,,35,,0.94086,0.19382,,,0.59906,0,,0,1,6,6
25.4,55,100,30,0.51806,99.456,120.21,419.01,0,0.8,0,0.002996,12.017,0.1521,60088,65491,299.19,869.74,0.86226,0,,35,,0.97982,0.19341,,,0.60246,0,,0,1,6,6
25.6,55,100,30,1.0368,49.728,593.92,41.901,0,0.8,0,0.0029248,11.929,0.17522,60098,65511,298.7,730.87,0.86711,0,,35,,1.004,0.19315,,,0.60585,0,,0,1,6,6
25.8,55,100,30,1.5573,24.864,456.64,4.1901,0,0.8,0,0.0028144,11.899,0.19957,60104,65525,298.26,609.37,0.87187,0,,35,,1.0153,0.19303,,,0.60919,0,,0,1,6,6
26.0,55,100,30,2.0808,12.432,336.36,0.41901,0,0.8,0,0.002817,11.83,0.22408,60107,65537,297.96,525.62,0.87662,0,,35,,1.0349,0.19281,,,0.61251,0,,0,1,6,6
26.2,55,100,30,0.0,3.7187,245.94,0.041901,0,0.8,0,0.0027479,11.807,0.24942,60108,65547,297.81,482.77,0.88135,0,,35,,1.0336,0.19282,,,0.61583,0,,0,1,6,6
26.4,55,100,30,0.0,15.313,73.783,255.39,0,0.8,0,0.0027114,11.811,0.2753,60112,65559,298.72,738.37,0.88604,0,,35,,1.0284,0.19286,,,0.61911,0,,0,1,6,6
26.6,55,100,30,0.0,38.023,383.46,25.539,0,0.8,0,0.0026845,11.811,0.30143,60120,65576,298.46,665.25,0.8907,0,,35,,1.0264,0.19287,,,0.62238,0,,0,1,6,6
26.8,55,100,30,0.0,59.067,313.42,2.5539,0,0.8,0,0.0027132,11.788,0.32749,60132,65596,298.25,605.14,0.89538,0,,35,,1.0383,0.19274,,,0.62565,0,,0,1,6,6
27.0,55,100,30,0.0,71.367,258.46,0.25539,0,0.8,0,0.0027033,11.771,0.35362,60147,65620,298.1,564.29,0.90007,0,,35,,1.0429,0.19269,,,0.62894,0,,0,1,6,6
27.2,55,100,30,0.0,73.481,218.88,0.025539,0,0.8,0,0.0026683,11.767,0.3802,60162,65644,297.99,533.96,0.90473,0,,35,,1.0374,0.19273,,,0.63221,0,,0,1,6,6
27.4,55,100,30,0.0,66.022,186.32,0.0025539,0,0.8,0,0.0026668,11.709,0.40709,60176,65666,297.94,518.88,0.9094,0,,35,,1.0535,0.19256,,,0.63547,0,,0,1,6,6
27.6,55,100,30,0.0,51.143,55.895,187.84,0,0.8,0,0.0027063,11.654,0.43389,60186,65686,298.65,719.42,0.91407,0,,35,,1.0614,0.19247,,,0.63875,0,,0,1,6,6
27.8,55,100,30,0.0,32.299,301.28,18.784,0,0.8,0,0.0027178,11.595,0.46052,60193,65701,298.54,686.24,0.91876,0,,35,,1.0755,0.19231,,,0.64203,0,,0,1,6,6
28.0,55,100,30,0.0,17.348,279.54,1.8784,0,0.8,0,0.0027115,11.529,0.48731,60197,65714,298.4,649.01,0.92346,0,,35,,1.0951,0.1921,,,0.64532,0,,0,1,6,6
28.2,55,100,37,0.0,15.061,254.63,0.18784,0,0.8,0,0.0032555,11.168,0.50872,60202,65728,298.33,627.72,0.92862,0,,35,,1.1909,0.19109,,,0.64894,0,,0,1,6,6
28.4,55,100,37,0.0,26.472,244.49,0.018784,0,0.8,0,0.0032392,11.144,0.53019,60209,65744,298.27,610.86,0.93403,0,,35,,1.2116,0.19087,,,0.65273,0,,0,1,6,6
28.6,55,100,37,0.0,43.821,236.55,0.0018784,0,0.8,0,0.0032823,11.129,0.55131,60220,65764,298.23,600.89,0.93947,0,,35,,1.2112,0.19086,,,0.65654,0,,0,1,6,6
28.8,55,100,37,0.0,57.654,234.72,0.00018784,0,0.8,0,0.0032235,11.14,0.57324,60233,65787,298.21,594.9,0.94489,0,,35,,1.2057,0.19091,,,0.66034,0,,0,1,6,6
29.0,55,100,37,0.0,64.332,236.27,0.0001,0,0.8,0,0.0031634,11.158,0.59602,60248,65811,298.17,584.0,0.95024,0,,35,,1.1921,0.19104,,,0.66409,0,,0,1,6,6
29.2,55,100,37,0.0,63.379,230.87,0.0001,0,0.8,0,0.0030728,11.158,0.6201,60262,65835,298.13,573.53,0.95551,0,,35,,1.1897,0.19105,,,0.66778,0,,0,1,6,6
29.4,55,100,37,0.0,55.797,224.68,0.0001,0,0.8,0,0.0030299,11.133,0.64483,60275,65857,298.1,562.97,0.96071,0,,35,,1.1945,0.191,,,0.67143,0,,0,1,6,6
29.6,55,100,37,0.0,43.567,216.97,0.0001,0,0.8,0,0.0030404,11.078,0.66958,60286,65877,298.05,549.56,0.9659,0,,35,,1.2041,0.19089,,,0.67506,0,,0,1,6,6
29.8,55,100,37,0.0,30.562,204.35,0.0001,0,0.8,0,0.0030009,11.024,0.69489,60294,65895,298.03,543.14,0.97109,0,,35,,1.2158,0.19075,,,0.6787,0,,0,1,6,6
30.0,55,100,37,0.0,23.255,198.61,0.0001,0,0.8,0,0.0029772,10.972,0.72049,60300,65910,298.0,536.8,0.97627,0,,35,,1.2288,0.19061,,,0.68233,0,,0,1,6,6
30.2,55,100,37,0.0,25.866,191.93,0.0001,0,0.9,0,0.00293,11.794,0.74692,60308,65927,297.97,527.38,0.98143,0,,35,,1.2328,0.19056,,,0.68595,0,,0,1,6,6
30.4,55,100,37,0.0,36.646,180.61,0.0001,0,0.9,0,0.0028692,11.782,0.77423,60317,65945,297.94,518.97,0.98655,0,,35,,1.2353,0.19052,,,0.68953,0,,0,1,6,6
30.6,55,100,37,0.0,49.099,54.182,193.42,0,0.9,0,0.0028543,11.769,0.80193,60328,65966,298.69,728.45,0.99163,0,,35,,1.2467,0.19039,,,0.69309,0,,0,1,6,6
30.8,55,100,37,0.0,58.779,309.53,19.342,0,0.9,0,0.0028209,11.786,0.83,60342,65989,298.53,686.06,0.99667,0,,35,,1.2301,0.19056,,,0.69663,0,,0,1,6,6
31.0,55,100,37,0.0,63.264,277.55,1.9342,0,0.9,0,0.0028474,11.742,0.85814,60356,66013,298.36,636.53,1.0017,0,,35,,1.2363,0.19048,,,0.70018,0,,0,1,6,6
31.2,55,100,37,0.0,62.079,237.89,0.19342,0,0.9,0,0.0027939,11.75,0.88704,60371,66036,298.23,600.22,1.0068,0,,35,,1.2288,0.19055,,,0.7037,0,,0,1,6,6
31.4,55,100,37,0.0,56.103,208.05,0.019342,0,0.9,0,0.0027724,11.712,0.91642,60384,66059,298.13,572.47,1.0117,0,,35,,1.2333,0.19049,,,0.7072,0,,0,1,6,6
31.6,55,100,37,0.0,46.944,183.54,0.0019342,0,0.9,0,0.0027222,11.699,0.94655,60395,66079,298.08,559.37,1.0167,0,,35,,1.235,0.19047,,,0.71065,0,,0,1,6,6
31.8,55,100,37,0.0,37.371,173.07,0.00019342,0,0.9,0,0.0027418,11.636,0.97661,60404,66098,298.05,550.73,1.0216,0,,35,,1.2487,0.19031,,,0.71411,0,,0,1,6,6
32.0,55,100,37,0.0,31.307,165.95,0.0001,0,0.9,0,0.0027777,11.569,1.0065,60412,66115,298.04,546.34,1.0266,0,,35,,1.2659,0.19013,,,0.71758,0,,0,1,6,6
32.2,55,100,43,0.0,32.257,162.77,0.0001,0,0.9,0,0.0032261,11.267,1.0309,60422,66135,298.05,549.39,1.0319,0,,35,,1.3406,0.18934,,,0.72134,0,,0,1,6,6
32.4,55,100,43,0.0,39.47,168.01,0.0001,0,0.9,0,0.0031794,11.265,1.0559,60433,66155,298.07,555.73,1.0375,0,,35,,1.3372,0.18936,,,0.72523,0,,0,1,6,6
32.6,55,100,43,0.0,48.965,177.49,0.0001,0,0.9,0,0.0031034,11.278,1.082,60446,66178,298.08,559.47,1.043,0,,35,,1.3271,0.18946,,,0.72911,0,,0,1,6,6
32.8,55,100,43,0.0,57.691,184.54,0.0001,0,0.9,0,0.0031228,11.25,1.1078,60460,66202,298.08,557.24,1.0485,0,,35,,1.3296,0.18942,,,0.73297,0,,0,1,6,6
33.0,55,100,43,0.0,62.402,184.85,0.0001,0,0.9,0,0.003131,11.208,1.1337,60476,66228,298.07,555.38,1.054,0,,35,,1.3454,0.18925,,,0.73685,0,,0,1,6,6
33.2,55,100,43,0.0,62.814,185.47,0.0001,0,0.9,0,0.003091,11.195,1.1599,60492,66253,298.06,553.36,1.0596,0,,35,,1.344,0.18925,,,0.74072,0,,0,1,6,6
33.4,55,100,43,0.0,58.781,185.63,0.0001,0,0.9,0,0.0030729,11.156,1.1865,60507,66278,298.04,548.38,1.0651,0,,35,,1.356,0.18911,,,0.74457,0,,0,1,6,6
33.6,55,100,43,0.0,51.535,181.92,0.0001,0,0.9,0,0.0029132,11.162,1.2152,60520,66301,298.04,547.56,1.0705,0,,35,,1.3561,0.1891,,,0.74835,0,,0,1,6,6
33.8,55,100,43,0.0,43.285,182.7,0.0001,0,0.9,0,0.0029253,11.095,1.2438,60532,66322,298.04,546.68,1.0758,0,,35,,1.363,0.18902,,,0.75212,0,,0,1,6,6
34.0,55,100,43,0.0,36.994,183.2,0.0001,0,0.9,0,0.0028298,11.098,1.2737,60542,66343,298.03,545.12,1.0812,0,,35,,1.3605,0.18904,,,0.75586,0,,0,1,6,6
34.2,55,100,43,0.0,35.31,182.75,0.0001,0,0.9,0,0.00279,11.076,1.3042,60552,66362,298.02,541.24,1.0864,0,,35,,1.3637,0.18899,,,0.75955,0,,0,1,6,6
34.4,55,100,43,0.0,38.685,179.27,0.0001,0,0.9,0,0.0027022,11.101,1.3356,60563,66383,298.01,539.53,1.0916,0,,35,,1.3534,0.18909,,,0.76318,0,,0,1,6,6
34.6,55,100,43,0.0,44.465,177.99,0.0001,0,0.9,0,0.002704,11.062,1.3673,60575,66404,297.99,532.64,1.0968,0,,35,,1.3545,0.18907,,,0.76681,0,,0,1,6,6
34.8,55,100,43,0.0,50.169,170.11,0.0001,0,0.9,0,0.0027115,11.048,1.399,60588,66427,297.97,526.7,1.1019,0,,35,,1.3568,0.18903,,,0.77044,0,,0,1,6,6
35.0,55,100,43,0.0,54.025,162.61,0.0001,0,0.9,0,0.0027127,11.028,1.431,60602,66451,297.95,521.17,1.1071,0,,35,,1.3495,0.1891,,,0.77407,0,,0,1,6,6
35.2,55,100,43,0.0,55.021,48.784,173.66,0,0.9,0,0.0026488,11.043,1.464,60616,66474,298.63,713.91,1.1122,0,,35,,1.3408,0.18918,,,0.77766,0,,0,1,6,6
35.4,55,100,43,0.0,52.821,282.24,17.366,0,0.9,0,0.0026417,11.013,1.4973,60630,66498,298.5,676.21,1.1173,0,,35,,1.339,0.18919,,,0.78124,0,,0,1,6,6
35.6,55,100,43,0.0,48.542,254.74,1.7366,0,0.9,0,0.0026212,10.974,1.531,60642,66520,298.36,636.62,1.1224,0,,35,,1.3414,0.18916,,,0.78481,0,,0,1,6,6
35.8,55,100,43,0.0,44.142,226.07,0.17366,0,0.9,0,0.0025648,10.954,1.5654,60654,66541,298.24,604.22,1.1275,0,,35,,1.3435,0.18912,,,0.78836,0,,0,1,6,6
36.0,55,100,43,0.0,41.405,200.97,0.017366,0,0.9,0,0.0025049,10.959,1.6007,60665,66562,298.16,581.76,1.1325,0,645.22,35,1713.0,1.3275,0.18928,1.464,14.241,0.79188,0,36.574,0,1,6,6
36.2,55,100,47,0.0,40.547,183.52,0.0017366,0,0.9,0,0.0027347,10.756,1.6336,60677,66584,298.13,573.89,1.1377,0,,35,,1.3683,0.18885,,,0.79554,0,,0,1,6,6
36.4,55,100,47,0.0,42.245,180.63,0.00017366,0,0.9,0,0.0026303,10.783,1.6676,60690,66606,298.11,567.9,1.143,0,,35,,1.3717,0.1888,,,0.79923,0,,0,1,6,6
36.6,55,100,47,0.0,44.456,178.59,0.0001,0,0.9,0,0.0025767,10.788,1.7024,60702,66629,298.09,562.35,1.1482,0,,35,,1.3633,0.18888,,,0.80286,0,,0,1,6,6
36.8,55,100,47,0.0,46.192,176.25,0.0001,0,0.9,0,0.0025963,10.746,1.7374,60715,66652,298.09,560.17,1.1533,0,,35,,1.3667,0.18883,,,0.80649,0,,0,1,6,6
37.0,55,100,47,0.0,46.89,177.27,0.0001,0,0.9,0,0.0025703,10.741,1.7727,60729,66675,298.08,557.36,1.1585,0,,35,,1.3577,0.18892,,,0.81011,0,,0,1,6,6
37.2,55,100,47,0.0,46.407,177.14,0.0001,0,0.9,0,0.0025182,10.732,1.8087,60742,66698,298.06,553.15,1.1636,0,,35,,1.36,0.18888,,,0.81371,0,,0,1,6,6
37.4,55,100,47,0.0,45.455,174.96,0.0001,0,0.9,0,0.0025245,10.69,1.8449,60755,66721,298.05,551.16,1.1687,0,,35,,1.369,0.18878,,,0.81728,0,,0,1,6,6
37.6,55,100,47,0.0,44.644,174.95,0.0001,0,0.9,0,0.002486,10.657,1.8816,60768,66743,298.05,548.47,1.1738,0,,35,,1.3805,0.18865,,,0.82085,0,,0,1,6,6
37.8,55,100,47,0.0,43.964,173.78,0.0001,0,0.9,0,0.0024756,10.628,1.9185,60780,66766,298.02,542.51,1.1789,0,,35,,1.3797,0.18865,,,0.82441,0,,0,1,6,6
38.0,55,100,47,0.0,43.284,168.3,0.0001,0,0.9,0,0.002423,10.621,1.9555,60793,66788,298.01,538.67,1.1839,0,,35,,1.3798,0.18864,,,0.82796,0,,0,1,6,6
38.2,55,100,47,0.0,43.014,164.69,0.0001,0,0.9,0,0.0023889,10.613,1.993,60805,66810,297.99,531.75,1.1889,0,,35,,1.376,0.18867,,,0.83147,0,,0,1,6,6
38.4,55,100,47,0.0,42.606,156.78,0.0001,0,0.9,0,0.0023539,10.598,2.0307,60818,66832,297.97,527.16,1.1939,0,,35,,1.3737,0.18868,,,0.83496,0,,0,1,6,6
38.6,55,100,47,0.0,42.434,150.87,0.0001,0,0.9,0,0.0023825,10.541,2.068,60830,66854,297.97,525.99,1.1989,0,,35,,1.3763,0.18865,,,0.83848,0,,0,1,6,6
38.8,55,100,47,0.0,43.142,148.44,0.0001,0,0.9,0,0.0024299,10.466,2.1049,60842,66877,297.97,525.76,1.204,0,,35,,1.3883,0.18851,,,0.84205,0,,0,1,6,6
39.0,55,100,47,0.0,44.46,146.91,0.0001,0,0.9,0,0.0023948,10.462,2.1424,60855,66900,297.97,526.13,1.2091,0,,35,,1.386,0.18853,,,0.84563,0,,0,1,6,6
39.2,55,100,47,0.0,46.391,146.06,0.0001,0,0.9,0,0.0023528,10.47,2.1803,60868,66923,297.97,528.32,1.2142,0,,35,,1.3797,0.18858,,,0.84917,0,,0,1,6,6
39.4,55,100,47,0.0,48.373,147.45,0.0001,0,0.9,0,0.0022795,10.518,2.219,60882,66946,297.98,530.93,1.2191,0,,35,,1.3562,0.18882,,,0.85264,0,,0,1,6,6
39.6,55,100,47,0.0,50.152,149.59,0.0001,0,0.9,0,0.0022848,10.484,2.2577,60896,66970,298.0,534.83,1.224,0,,35,,1.3535,0.18884,,,0.8561,0,,0,1,6,6
39.8,55,100,47,0.0,51.628,153.62,0.0001,0,0.9,0,0.0022554,10.481,2.2963,60910,66993,298.0,534.64,1.2289,0,,35,,1.3612,0.18875,,,0.85954,0,,0,1,6,6
40.0,55,100,47,0.0,52.072,153.17,0.0001,0,0.9,0,0.0022279,10.449,2.3351,60924,67017,298.0,534.94,1.2338,0,,35,,1.3698,0.18865,,,0.86295,0,,0,1,6,6
40.2,60,100,51,0.0,51.423,153.4,0.0001,0,1.1,0,0.0024124,12.141,2.373,60941,67044,298.02,540.22,1.1434,10,,35,,1.3826,0.18989,,,0.87221,0,,0,1,6,6
40.4,60,100,51,0.0,50.79,159.68,0.0001,0,1.1,0,0.0024458,12.091,2.4108,60958,67071,298.03,545.1,1.1436,10,,35,,1.3704,0.19,,,0.87235,0,,0,1,6,6
40.6,60,100,51,0.0,50.418,166.06,0.0001,0,1.1,0,0.0024494,12.047,2.4487,60975,67098,298.03,545.51,1.1481,10,,35,,1.381,0.18989,,,0.8758,0,,0,1,6,6
40.8,60,100,51,0.0,50.719,167.66,0.0001,0,1.1,0,0.0024626,11.987,2.4866,60991,67125,298.04,546.45,1.1529,10,,35,,1.394,0.18976,,,0.87948,0,,0,1,6,6
41.0,60,100,51,0.0,51.655,170.08,0.0001,0,1.1,0,0.0024276,11.979,2.525,61008,67152,298.04,547.14,1.1577,10,,35,,1.3962,0.18973,,,0.88317,0,,0,1,6,6
41.2,60,100,51,0.0,52.236,172.3,0.0001,0,1.1,0,0.002401,11.956,2.5637,61026,67180,298.03,544.04,1.1625,10,,35,,1.3963,0.18972,,,0.88683,0,,0,1,6,6
41.4,60,100,51,0.0,52.991,170.05,0.0001,0,1.1,0,0.0023719,11.963,2.6028,61043,67207,298.01,539.21,1.1673,10,,35,,1.3903,0.18977,,,0.89047,0,,0,1,6,6
41.6,60,100,51,0.0,53.089,165.39,0.0001,0,1.1,0,0.0023273,11.949,2.6426,61060,67234,297.99,533.23,1.172,10,,35,,1.3981,0.18968,,,0.89407,0,,0,1,6,6
41.8,60,100,51,0.0,52.33,158.75,0.0001,0,1.1,0,0.0023038,11.942,2.6828,61077,67262,297.97,527.93,1.1766,10,,35,,1.3922,0.18973,,,0.89764,0,,0,1,6,6
42.0,60,100,51,0.0,50.565,152.19,0.0001,0,1.1,0,0.0023068,11.91,2.7228,61094,67288,297.95,522.73,1.1813,10,,35,,1.3882,0.18976,,,0.90121,0,,0,1,6,6
42.2,60,100,51,0.0,48.391,145.04,0.0001,0,1.1,0,0.0022926,11.9,2.7629,61110,67315,297.94,518.63,1.1859,10,,35,,1.3845,0.18979,,,0.90476,0,,0,1,6,6
42.4,60,100,51,0.0,46.758,43.512,156.73,0,1.1,0,0.0022269,11.921,2.8033,61126,67341,298.56,695.0,1.1905,10,,35,,1.38,0.18982,,,0.90826,0,,0,1,6,6
42.6,60,100,51,0.0,46.016,254.18,15.673,0,1.1,0,0.0021827,11.943,2.8439,61142,67366,298.41,653.46,1.195,10,,35,,1.3693,0.18991,,,0.9117,0,,0,1,6,6
42.8,60,100,51,0.0,46.554,220.34,1.5673,0,1.1,0,0.0021826,11.942,2.8847,61158,67392,298.27,612.28,1.1994,10,,35,,1.3568,0.19002,,,0.9151,0,,0,1,6,6
43.0,60,100,51,0.0,48.222,187.23,0.15673,0,1.1,0,0.0022171,11.874,2.9254,61174,67418,298.17,584.81,1.2039,10,,35,,1.3653,0.18993,,,0.91854,0,,0,1,6,6
43.2,60,100,51,0.0,50.917,165.25,0.015673,0,1.1,0,0.0021946,11.87,2.9663,61191,67445,298.1,565.41,1.2084,10,,35,,1.3569,0.19001,,,0.92199,0,,0,1,6,6
43.4,60,100,51,0.0,53.298,149.05,0.0015673,0,1.1,0,0.0021732,11.864,3.0077,61208,67473,298.06,551.34,1.2129,10,,35,,1.3531,0.19003,,,0.92542,0,,0,1,6,6
43.6,60,100,51,0.0,54.885,136.52,0.00015673,0,1.1,0,0.0022024,11.804,3.0488,61226,67500,298.03,543.76,1.2174,10,,35,,1.3655,0.18991,,,0.92887,0,,0,1,6,6
43.8,60,100,51,0.0,55.088,129.84,0.0001,0,1.1,0,0.0021596,11.812,3.0902,61243,67528,298.01,538.3,1.2219,10,,35,,1.361,0.18994,,,0.93231,0,,0,1,6,6
44.0,60,100,51,0.0,54.298,124.54,0.0001,0,1.1,0,0.0021541,11.774,3.1315,61261,67555,297.99,533.21,1.2264,10,,35,,1.3739,0.18981,,,0.93573,0,,0,1,6,6
44.2,60,100,57,0.0,53.276,118.92,0.0001,0,1.1,0,0.0024339,11.471,3.1711,61279,67584,298.0,534.77,1.2312,10,,35,,1.4344,0.18922,,,0.93939,0,,0,1,6,6
44.4,60,100,57,0.0,53.597,120.63,0.0001,0,1.1,0,0.0023865,11.467,3.2114,61298,67614,297.99,533.13,1.2361,10,,35,,1.4404,0.18916,,,0.94314,0,,0,1,6,6
44.6,60,100,57,0.0,54.708,118.52,0.0001,0,1.1,0,0.002386,11.441,3.2517,61316,67643,297.99,533.1,1.2409,10,,35,,1.4497,0.18906,,,0.94687,0,,0,1,6,6
44.8,60,100,57,0.0,56.395,118.21,0.0001,0,1.1,0,0.0023137,11.468,3.2927,61336,67672,297.98,530.16,1.2457,10,,35,,1.4437,0.18911,,,0.95054,0,,0,1,6,6
45.0,60,100,57,0.0,58.168,114.37,0.0001,0,1.1,0,0.0023529,11.407,3.3338,61355,67702,297.97,527.15,1.2506,10,,35,,1.4487,0.18905,,,0.95423,0,,0,1,6,6
45.2,60,100,57,0.0,59.704,110.12,0.0001,0,1.1,0,0.0023182,11.402,3.3751,61375,67733,297.96,525.37,1.2554,10,,35,,1.445,0.18908,,,0.95792,0,,0,1,6,6
45.4,60,100,57,0.0,60.697,106.98,0.0001,0,1.1,0,0.0023071,11.368,3.4167,61395,67763,297.95,522.36,1.2602,10,,35,,1.4517,0.189,,,0.9616,0,,0,1,6,6
45.6,60,100,57,0.0,60.68,102.08,0.0001,0,1.1,0,0.0023192,11.323,3.4582,61415,67793,297.95,521.27,1.265,10,,35,,1.4619,0.1889,,,0.96529,0,,0,1,6,6
45.8,60,100,57,0.0,59.812,99.142,0.0001,0,1.1,0,0.0022593,11.343,3.5002,61435,67824,297.95,521.28,1.2698,10,,35,,1.4509,0.18899,,,0.96895,0,,0,1,6,6
46.0,60,100,57,0.0,58.201,97.323,0.0001,0,1.1,0,0.0022517,11.325,3.5422,61454,67854,297.96,523.54,1.2745,10,,35,,1.4437,0.18905,,,0.97259,0,,0,1,6,6
46.2,60,100,57,0.0,56.287,98.17,0.0001,0,1.1,0,0.0021857,11.356,3.5847,61473,67883,297.97,526.59,1.2792,10,,35,,1.4298,0.18918,,,0.97618,0,,0,1,6,6
46.4,60,100,57,0.0,54.48,100.2,0.0001,0,1.1,0,0.0021737,11.323,3.6274,61492,67912,297.97,528.12,1.2838,10,,35,,1.4396,0.18907,,,0.97973,0,,0,1,6,6
46.6,60,100,57,0.0,53.291,100.79,0.0001,0,1.1,0,0.0021439,11.319,3.6707,61510,67941,297.97,527.58,1.2885,10,,35,,1.4338,0.18912,,,0.98326,0,,0,1,6,6
46.8,60,100,57,0.0,52.791,99.133,0.0001,0,1.1,0,0.0021075,11.312,3.7144,61529,67970,297.97,526.74,1.293,10,,35,,1.434,0.18911,,,0.98675,0,,0,1,6,6
47.0,60,100,57,0.0,52.811,97.094,0.0001,0,1.1,0,0.0020922,11.272,3.7586,61547,67998,297.97,526.54,1.2975,10,,35,,1.4503,0.18895,,,0.99022,0,,0,1,6,6
47.2,60,100,57,0.0,53.584,95.734,0.0001,0,1.1,0,0.0020953,11.254,3.8029,61566,68027,297.97,525.98,1.3021,10,,35,,1.4427,0.18901,,,0.9937,0,,0,1,6,6
47.4,60,100,57,0.0,54.393,93.891,0.0001,0,1.1,0,0.0021297,11.163,3.8475,61584,68056,297.97,526.86,1.3067,10,,35,,1.4662,0.18878,,,0.99721,0,,0,1,6,6
47.6,60,100,57,0.0,55.082,93.72,0.0001,0,1.1,0,0.0021138,11.155,3.8921,61603,68086,297.98,528.46,1.3113,10,,35,,1.4686,0.18874,,,1.0007,0,,0,1,6,6
47.8,60,100,57,0.0,55.798,94.472,0.0001,0,1.1,0,0.0020895,11.12,3.9369,61622,68115,297.98,528.69,1.3158,10,,35,,1.4876,0.18856,,,1.0042,0,,0,1,6,6
48.0,60,100,57,0.0,56.742,93.777,0.0001,0,1.1,0,0.0020753,11.106,3.982,61641,68145,297.98,530.4,1.3204,10,631.43,35,1756.3,1.4878,0.18854,3.8029,17.98,1.0077,0,51.351,0,1,6,6
48.2,60,100,61,0.0,57.881,94.917,0.0001,0,1.1,0,0.0021654,10.977,4.0269,61661,68175,297.99,532.77,1.325,10,,35,,1.5183,0.18824,,,1.0113,0,,0,1,6,6
48.4,60,100,61,0.0,59.322,97.027,0.0001,0,1.1,0,0.0020885,11.034,4.072,61682,68206,297.99,531.54,1.3296,10,,35,,1.507,0.18834,,,1.0148,0,,0,1,6,6
48.6,60,100,61,0.0,60.584,95.133,0.0001,0,1.1,0,0.0020544,11.045,4.1173,61702,68237,297.97,527.84,1.3342,10,,35,,1.4961,0.18844,,,1.0183,0,,0,1,6,6
48.8,60,100,61,0.0,62.103,90.236,0.0001,0,1.1,0,0.0020286,11.055,4.1628,61723,68269,297.97,525.52,1.3387,10,,35,,1.4822,0.18856,,,1.0217,0,,0,1,6,6
49.0,60,100,61,0.0,63.798,86.557,0.0001,0,1.1,0,0.0020417,11.003,4.2081,61745,68301,297.97,526.22,1.3432,10,,35,,1.4981,0.1884,,,1.0252,0,,0,1,6,6
49.2,60,100,61,0.0,65.326,86.148,0.0001,0,1.1,0,0.0020238,10.971,4.2535,61766,68333,297.97,527.15,1.3477,10,,35,,1.5118,0.18826,,,1.0286,0,,0,1,6,6
49.4,60,100,61,0.0,66.817,86.018,0.0001,0,1.1,0,0.0020452,10.919,4.2992,61788,68365,297.97,527.78,1.3522,10,,35,,1.5238,0.18814,,,1.0321,0,,0,1,6,6
49.6,60,100,61,0.0,68.169,85.653,0.0001,0,1.1,0,0.0020442,10.867,4.3451,61811,68398,297.98,530.72,1.3568,10,,35,,1.5434,0.18794,,,1.0356,0,,0,1,6,6
49.8,60,100,61,0.0,69.228,88.122,0.0001,0,1.1,0,0.0020491,10.848,4.3912,61833,68431,297.99,533.36,1.3613,10,,35,,1.5357,0.18801,,,1.0391,0,,0,1,6,6
50.0,60,100,61,0.0,69.553,90.55,0.0001,0,1.1,0,0.0020337,10.832,4.4376,61856,68464,297.99,533.98,1.3659,10,,35,,1.5326,0.18803,,,1.0426,0,,0,1,6,6
50.2,60,100,61,0.0,69.3,90.923,0.0001,500,1.1,0,0.0020113,12.489,4.4764,61978,68597,297.87,497.24,1.3704,10,,35,,1.1708,0.19146,,,1.0461,0,,0,1,6,6
50.4,60,100,61,0.0,69.912,27.277,155.76,500,1.1,0,0.0020011,12.514,4.5157,62100,68730,298.35,636.84,1.3749,10,,35,,1.1372,0.19177,,,1.0495,0,,0,1,6,6
50.6,60,100,61,0.0,71.492,188.6,15.576,500,1.1,0,0.0019584,12.574,4.555,62223,68863,298.08,560.22,1.3794,10,,35,,1.1321,0.19181,,,1.0529,0,,0,1,6,6
50.8,60,100,61,0.0,73.438,107.47,1.5576,500,1.1,0,0.0019075,12.656,4.5943,62346,68996,297.93,514.95,1.3837,10,,35,,1.1173,0.19194,,,1.0563,0,,0,1,6,6
